Student ID,student_name,gender,grade,school_name,reading_score,math_score,math_passed,reading_passed,overall
25450,Mark West,M,11th,Wright High School,83,98,1,1,1
25451,Kayla Wiggins,F,12th,Wright High School,91,78,1,1,1
25452,Stephanie Graham,F,12th,Wright High School,81,80,1,1,1
25453,Douglas Lopez,M,12th,Wright High School,84,78,1,1,1
25454,Jay Kline,M,9th,Wright High School,91,68,0,1,0
25455,Bernard Huffman,M,10th,Wright High School,96,94,1,1,1
25456,Marc Curry,M,11th,Wright High School,71,92,1,1,1
25457,Bridget Herman,F,12th,Wright High School,70,90,1,1,1
25458,Kenneth Ballard,M,12th,Wright High School,96,69,0,1,0
25459,Hector Martin,M,9th,Wright High School,73,79,1,1,1
25460,Audrey Delgado,F,11th,Wright High School,96,78,1,1,1
25461,Elizabeth Fuentes,F,12th,Wright High School,98,98,1,1,1
25462,Nicole Rodriguez,F,9th,Wright High School,75,79,1,1,1
25463,Jeffrey Bowers,M,10th,Wright High School,96,70,1,1,1
25464,Melissa Vargas,F,12th,Wright High School,88,84,1,1,1
25465,Jonathan Lopez,M,12th,Wright High School,77,69,0,1,0
25466,Tonya Howard,F,10th,Wright High School,70,82,1,1,1
25467,Rebecca Carter,F,10th,Wright High School,78,82,1,1,1
25468,Jessica Berry,F,12th,Wright High School,97,98,1,1,1
25469,Charles Rosales,M,10th,Wright High School,73,94,1,1,1
25470,Robert Aguilar,M,10th,Wright High School,89,92,1,1,1
25471,Crystal Jackson,F,9th,Wright High School,83,94,1,1,1
25472,Sonia Rodriguez,F,10th,Wright High School,69,93,1,0,0
25473,Bryan Jordan,M,12th,Wright High School,74,83,1,1,1
25474,Kelly Miller,F,11th,Wright High School,94,84,1,1,1
25475,Eugene Pennington,M,10th,Wright High School,69,86,1,0,0
25476,Gary Shelton,M,12th,Wright High School,83,82,1,1,1
25477,Kayla Grant,F,12th,Wright High School,94,95,1,1,1
25478,Mark Becker,M,9th,Wright High School,93,76,1,1,1
25479,Benjamin Harris,M,10th,Wright High School,76,72,1,1,1
25480,Jeffrey Spears,M,11th,Wright High School,70,85,1,1,1
25481,Deborah Silva,F,12th,Wright High School,71,84,1,1,1
25482,Lisa Graham,F,9th,Wright High School,70,71,1,1,1
25483,Tara Campbell,F,11th,Wright High School,69,93,1,0,0
25484,Jeffrey Reed,M,9th,Wright High School,75,93,1,1,1
25485,Dr. Melissa Fernandez,F,10th,Wright High School,72,98,1,1,1
25486,Jenna Harris,F,10th,Wright High School,73,81,1,1,1
25487,Glen Campbell,M,10th,Wright High School,78,75,1,1,1
25488,Adam Stevens,M,9th,Wright High School,92,68,0,1,0
25489,John Lewis,M,9th,Wright High School,96,96,1,1,1
25490,Michelle Foster,F,12th,Wright High School,90,77,1,1,1
25491,Lindsay Ford,F,10th,Wright High School,77,74,1,1,1
25492,Benjamin Johnson,M,9th,Wright High School,80,76,1,1,1
25493,Michael Young,M,11th,Wright High School,71,84,1,1,1
25494,Hannah Clark,F,11th,Wright High School,93,88,1,1,1
25495,Cameron Sawyer,M,9th,Wright High School,69,88,1,0,0
25496,Leah Jones,F,9th,Wright High School,72,73,1,1,1
25497,Gail Mccarty,F,9th,Wright High School,84,83,1,1,1
25498,Jeremy Mercer,M,11th,Wright High School,94,93,1,1,1
25499,Sandra Roberts,F,10th,Wright High School,83,99,1,1,1
25500,Scott Bishop DDS,M,10th,Wright High School,92,86,1,1,1
25501,Valerie Eaton,F,9th,Wright High School,97,83,1,1,1
25502,Kristina Ellis,F,12th,Wright High School,88,86,1,1,1
25503,Stephen Rodriguez,M,12th,Wright High School,90,78,1,1,1
25504,Suzanne Lin,F,11th,Wright High School,84,86,1,1,1
25505,Lisa Nichols,F,12th,Wright High School,78,97,1,1,1
25506,Michael Carlson,M,9th,Wright High School,97,88,1,1,1
25507,Richard Bell,M,9th,Wright High School,90,69,0,1,0
25508,Darrell Ball,M,11th,Wright High School,91,84,1,1,1
25509,Brian Salinas,M,9th,Wright High School,95,70,1,1,1
25510,Bryan Wallace,M,9th,Wright High School,94,83,1,1,1
25511,Sandy Norris,F,10th,Wright High School,83,86,1,1,1
25512,Willie Potts,M,9th,Wright High School,94,91,1,1,1
25513,Amy Dougherty,F,9th,Wright High School,84,95,1,1,1
25514,Jennifer Wilson,F,9th,Wright High School,94,93,1,1,1
25515,Marco Peterson,M,12th,Wright High School,86,95,1,1,1
25516,Amy Miranda,F,10th,Wright High School,88,79,1,1,1
25517,Alicia Hamilton,F,12th,Wright High School,81,68,0,1,0
25518,Briana Erickson,F,11th,Wright High School,96,94,1,1,1
25519,Bruce Rivera,M,10th,Wright High School,89,73,1,1,1
25520,Kayla Anderson,F,9th,Wright High School,79,79,1,1,1
25521,Daniel Guerra,M,9th,Wright High School,74,73,1,1,1
25522,Michael Davenport,M,11th,Wright High School,93,87,1,1,1
25523,Heather Bailey,F,12th,Wright High School,98,83,1,1,1
25524,Douglas Singleton,M,10th,Wright High School,70,86,1,1,1
25525,Jerome Rose,M,12th,Wright High School,83,80,1,1,1
25526,Catherine Moss,F,9th,Wright High School,98,74,1,1,1
25527,Michelle Burns,F,9th,Wright High School,74,72,1,1,1
25528,Melanie Doyle,F,11th,Wright High School,76,99,1,1,1
25529,Holly Martinez,F,9th,Wright High School,80,74,1,1,1
25530,Kristie Morrow,F,12th,Wright High School,88,78,1,1,1
25531,Maria Hughes,F,12th,Wright High School,95,93,1,1,1
25532,Kelly Adams,M,9th,Wright High School,89,75,1,1,1
25533,Jermaine Sanchez,M,12th,Wright High School,90,97,1,1,1
25534,Jose Espinoza,M,11th,Wright High School,91,91,1,1,1
25535,Haley Mayo,F,9th,Wright High School,95,98,1,1,1
25536,Victoria Walton,F,9th,Wright High School,92,87,1,1,1
25537,Taylor Coleman,M,10th,Wright High School,95,99,1,1,1
25538,Jeffery Richmond,M,10th,Wright High School,79,77,1,1,1
25539,Gary Brown,M,9th,Wright High School,83,88,1,1,1
25540,Vanessa White,F,9th,Wright High School,79,88,1,1,1
25541,John Pratt,M,11th,Wright High School,83,89,1,1,1
25542,Briana Lester,F,11th,Wright High School,99,82,1,1,1
25543,Angela Young,F,11th,Wright High School,83,89,1,1,1
25544,Peter Morgan,M,11th,Wright High School,72,92,1,1,1
25545,Ryan Hammond,M,9th,Wright High School,93,79,1,1,1
25546,Ronald Dickson,M,9th,Wright High School,98,99,1,1,1
25547,Linda Davis,F,10th,Wright High School,81,77,1,1,1
25548,Elizabeth Anderson,F,9th,Wright High School,98,71,1,1,1
25549,Alison Crosby,F,10th,Wright High School,88,69,0,1,0
25550,Jennifer Lee,F,9th,Wright High School,74,90,1,1,1
25551,Danny Walker,M,11th,Wright High School,80,90,1,1,1
25552,Cassidy Casey,F,11th,Wright High School,85,70,1,1,1
25553,Samantha Palmer,F,11th,Wright High School,83,93,1,1,1
25554,John Reyes,M,12th,Wright High School,72,96,1,1,1
25555,Andrea Wallace,F,12th,Wright High School,71,82,1,1,1
25556,Stephanie Campbell,F,9th,Wright High School,76,95,1,1,1
25557,Lawrence Herrera,M,10th,Wright High School,83,83,1,1,1
25558,Cynthia Hardin,F,10th,Wright High School,85,77,1,1,1
25559,Mary Mccoy,F,10th,Wright High School,72,73,1,1,1
25560,Donna Smith,F,12th,Wright High School,84,73,1,1,1
25561,Wanda Odonnell,F,9th,Wright High School,96,85,1,1,1
25562,Rachael Anderson,F,12th,Wright High School,89,80,1,1,1
25563,Debra Todd,F,9th,Wright High School,99,80,1,1,1
25564,Tabitha Gonzalez,F,11th,Wright High School,69,73,1,0,0
25565,Eric Richardson,M,9th,Wright High School,97,85,1,1,1
25566,Paul Moore,M,12th,Wright High School,70,80,1,1,1
25567,Rhonda Liu,F,9th,Wright High School,95,86,1,1,1
25568,Anthony Crawford,M,12th,Wright High School,96,71,1,1,1
25569,Shannon Patton,F,11th,Wright High School,70,91,1,1,1
25570,Rebecca Jensen,F,11th,Wright High School,72,86,1,1,1
25571,Allison Hoover,F,12th,Wright High School,84,96,1,1,1
25572,Julia Gonzalez,F,10th,Wright High School,89,83,1,1,1
25573,Mrs. Alexandra Hamilton,F,11th,Wright High School,87,91,1,1,1
25574,Shaun Montgomery,M,9th,Wright High School,71,81,1,1,1
25575,David Miller,M,10th,Wright High School,82,97,1,1,1
25576,Deborah Barker,F,9th,Wright High School,88,76,1,1,1
25577,Katie Hunt,F,12th,Wright High School,79,72,1,1,1
25578,Mario Moreno,M,10th,Wright High School,91,95,1,1,1
25579,Daniel Hunter,M,11th,Wright High School,76,85,1,1,1
25580,Candice Clark,F,9th,Wright High School,87,99,1,1,1
25581,Larry Velasquez,M,12th,Wright High School,91,77,1,1,1
25582,David Campos,M,11th,Wright High School,70,82,1,1,1
25583,David Austin,M,12th,Wright High School,71,73,1,1,1
25584,Megan Eaton,F,10th,Wright High School,95,97,1,1,1
25585,Matthew Garza,M,11th,Wright High School,85,85,1,1,1
25586,Brian Mcdonald,M,12th,Wright High School,86,76,1,1,1
25587,James Murphy,M,9th,Wright High School,93,74,1,1,1
25588,Christopher Garcia,M,12th,Wright High School,84,82,1,1,1
25589,Patrick Thompson,M,12th,Wright High School,94,76,1,1,1
25590,Joyce Bryan,F,9th,Wright High School,80,86,1,1,1
25591,Jennifer Jenkins,F,11th,Wright High School,71,68,0,1,0
25592,Dillon Miller,M,10th,Wright High School,69,68,0,0,0
25593,Elizabeth Meza,F,9th,Wright High School,90,75,1,1,1
25594,Matthew Mcdaniel,M,12th,Wright High School,91,85,1,1,1
25595,Alison Reed,F,11th,Wright High School,74,78,1,1,1
25596,Kristen Gallagher,F,11th,Wright High School,69,99,1,0,0
25597,Walter Gates,M,12th,Wright High School,81,74,1,1,1
25598,Brandy Page,F,9th,Wright High School,79,78,1,1,1
25599,Mike Brown,M,10th,Wright High School,98,90,1,1,1
25600,Amy Solis,F,10th,Wright High School,97,70,1,1,1
25601,Kristin Ayers,F,12th,Wright High School,84,85,1,1,1
25602,Jasmine Nelson,F,10th,Wright High School,92,97,1,1,1
25603,Logan Avery,M,10th,Wright High School,93,82,1,1,1
25604,Deanna Allen,F,9th,Wright High School,71,99,1,1,1
25605,Amanda Hoffman,F,10th,Wright High School,91,90,1,1,1
25606,Gina Bird,F,11th,Wright High School,93,96,1,1,1
25607,Kenneth Small,M,12th,Wright High School,86,82,1,1,1
25608,Kevin Tate,M,11th,Wright High School,84,95,1,1,1
25609,Vincent Perez,M,12th,Wright High School,80,99,1,1,1
25610,Richard Peters,M,9th,Wright High School,75,79,1,1,1
25611,Sharon Todd,F,11th,Wright High School,73,69,0,1,0
25612,Holly Reed,F,9th,Wright High School,82,77,1,1,1
25613,Eddie Gray,M,10th,Wright High School,88,89,1,1,1
25614,Benjamin Garza,M,9th,Wright High School,95,75,1,1,1
25615,Dr. Jacob Taylor MD,M,9th,Wright High School,79,93,1,1,1
25616,Kristin Hill,F,10th,Wright High School,86,92,1,1,1
25617,Ashley Burton,F,11th,Wright High School,75,79,1,1,1
25618,Jonathan Turner,M,9th,Wright High School,72,99,1,1,1
25619,Hannah Burgess,F,10th,Wright High School,97,99,1,1,1
25620,Timothy Singleton,M,12th,Wright High School,95,98,1,1,1
25621,Kelsey Liu,F,12th,Wright High School,98,75,1,1,1
25622,Jimmy David,M,10th,Wright High School,98,82,1,1,1
25623,Tony Wilson,M,12th,Wright High School,71,76,1,1,1
25624,Michele Glass,F,11th,Wright High School,93,94,1,1,1
25625,Sandra Warner,F,10th,Wright High School,78,84,1,1,1
25626,Craig Hubbard,M,11th,Wright High School,75,80,1,1,1
25627,Carla Elliott,F,11th,Wright High School,72,77,1,1,1
25628,Haley Collins,F,9th,Wright High School,78,99,1,1,1
25629,Victor Kennedy,M,10th,Wright High School,74,81,1,1,1
25630,Brian Small,M,9th,Wright High School,70,95,1,1,1
25631,Jennifer Stewart,F,9th,Wright High School,92,76,1,1,1
25632,Pamela Perez,F,10th,Wright High School,86,76,1,1,1
25633,Jerry Fitzpatrick,M,11th,Wright High School,93,91,1,1,1
25634,Brittany Williams,F,12th,Wright High School,74,72,1,1,1
25635,Cameron Logan,M,10th,Wright High School,87,92,1,1,1
25636,Jonathan Howard,M,11th,Wright High School,86,80,1,1,1
25637,Ashley Coleman,F,11th,Wright High School,78,97,1,1,1
25638,Travis Wood,M,9th,Wright High School,95,77,1,1,1
25639,Michael Anderson,M,9th,Wright High School,94,82,1,1,1
25640,Stephanie Alexander,F,12th,Wright High School,71,68,0,1,0
25641,Erin Ross,F,11th,Wright High School,91,76,1,1,1
25642,Danielle Thomas,F,12th,Wright High School,80,84,1,1,1
25643,Patricia Peck,F,12th,Wright High School,98,69,0,1,0
25644,Nicole Anderson,F,10th,Wright High School,93,92,1,1,1
25645,Frank Payne,M,10th,Wright High School,86,76,1,1,1
25646,Devin Kerr,M,9th,Wright High School,81,73,1,1,1
25647,Stacy Cooper,F,12th,Wright High School,91,72,1,1,1
25648,Aaron Henderson,M,9th,Wright High School,72,86,1,1,1
25649,Bianca Rivera,F,9th,Wright High School,85,68,0,1,0
25650,Sierra Holmes,F,10th,Wright High School,69,87,1,0,0
25651,Jesse Harper,M,11th,Wright High School,77,87,1,1,1
25652,Michael Dennis,M,9th,Wright High School,83,84,1,1,1
25653,Erin Brown,F,9th,Wright High School,87,96,1,1,1
25654,Tanya Thompson,F,10th,Wright High School,89,97,1,1,1
25655,Michelle Thomas,F,9th,Wright High School,88,85,1,1,1
25656,Brian Meyer,M,11th,Wright High School,92,97,1,1,1
25657,Lauren Cardenas,F,9th,Wright High School,75,80,1,1,1
25658,Heather Anderson,F,9th,Wright High School,80,73,1,1,1
25659,Joyce Morris,F,9th,Wright High School,79,99,1,1,1
25660,Michael Moore Jr.,M,9th,Wright High School,86,81,1,1,1
25661,Jessica Moore,F,11th,Wright High School,89,70,1,1,1
25662,Ann Martinez,F,11th,Wright High School,70,84,1,1,1
25663,Alan Thompson,M,12th,Wright High School,96,81,1,1,1
25664,Ryan Santana,M,10th,Wright High School,95,79,1,1,1
25665,Robert Escobar,M,12th,Wright High School,87,70,1,1,1
25666,Larry Martinez,M,10th,Wright High School,78,84,1,1,1
25667,Mark Roberts,M,10th,Wright High School,80,82,1,1,1
25668,Christine Boyd,F,12th,Wright High School,75,80,1,1,1
25669,Bonnie Wilson,F,12th,Wright High School,82,96,1,1,1
25670,Wanda Holt,F,9th,Wright High School,76,92,1,1,1
25671,Shawn Tran,M,9th,Wright High School,74,85,1,1,1
25672,Anthony Camacho,M,9th,Wright High School,95,82,1,1,1
25673,James Levine,M,10th,Wright High School,97,88,1,1,1
25674,Holly Nguyen,F,9th,Wright High School,83,84,1,1,1
25675,Shannon Morris,F,9th,Wright High School,70,80,1,1,1
25676,Sabrina Brown,F,9th,Wright High School,81,76,1,1,1
25677,Melissa Johnson,F,11th,Wright High School,96,69,0,1,0
25678,Cindy Garcia,F,11th,Wright High School,84,71,1,1,1
25679,Jesus Anderson,M,10th,Wright High School,94,79,1,1,1
25680,Jessica Parker,F,10th,Wright High School,86,68,0,1,0
25681,Adrian Yates,M,9th,Wright High School,80,92,1,1,1
25682,Ashley Harris,F,11th,Wright High School,84,78,1,1,1
25683,Joshua Jenkins,M,9th,Wright High School,80,91,1,1,1
25684,Ms. Alicia Zhang DDS,F,10th,Wright High School,97,82,1,1,1
25685,Madison Montgomery,F,10th,Wright High School,98,73,1,1,1
25686,Randy Carlson,M,10th,Wright High School,82,92,1,1,1
25687,Chad Lowe,M,11th,Wright High School,76,79,1,1,1
25688,Daryl Dean,M,11th,Wright High School,85,97,1,1,1
25689,Amy Farmer,F,11th,Wright High School,83,97,1,1,1
25690,Carol Harmon,F,11th,Wright High School,82,69,0,1,0
25691,Randy Evans,M,11th,Wright High School,93,68,0,1,0
25692,Robin Taylor,F,12th,Wright High School,84,93,1,1,1
25693,Mrs. Sharon Rose,F,11th,Wright High School,95,97,1,1,1
25694,Marissa Williams,F,10th,Wright High School,94,94,1,1,1
25695,Amber Ray MD,F,9th,Wright High School,83,71,1,1,1
25696,Cody Allen,M,9th,Wright High School,92,92,1,1,1
25697,Douglas Washington,M,12th,Wright High School,83,86,1,1,1
25698,Brandy Lewis,F,9th,Wright High School,77,91,1,1,1
25699,Melinda Gonzalez,F,10th,Wright High School,81,73,1,1,1
25700,James Robinson,M,12th,Wright High School,70,83,1,1,1
25701,Amanda Steele,F,11th,Wright High School,82,78,1,1,1
25702,Mr. Jeremy Chang,M,12th,Wright High School,76,86,1,1,1
25703,Melissa Allen,F,10th,Wright High School,72,76,1,1,1
25704,Cindy Alvarado,F,11th,Wright High School,98,90,1,1,1
25705,Christina Foster,F,11th,Wright High School,75,80,1,1,1
25706,Tiffany Howell,F,12th,Wright High School,86,77,1,1,1
25707,Andrew Hughes,M,10th,Wright High School,72,97,1,1,1
25708,Anthony Rodriguez,M,10th,Wright High School,75,98,1,1,1
25709,Michael Werner,M,11th,Wright High School,81,84,1,1,1
25710,Kerry Savage,M,10th,Wright High School,99,96,1,1,1
25711,Crystal Delgado,F,11th,Wright High School,93,72,1,1,1
25712,Robert Estrada,M,9th,Wright High School,79,86,1,1,1
25713,Amber Baker,F,11th,Wright High School,95,69,0,1,0
25714,Ronald Williams,M,9th,Wright High School,76,96,1,1,1
25715,Joseph Hudson II,M,9th,Wright High School,97,69,0,1,0
25716,Philip Henry,M,10th,Wright High School,97,89,1,1,1
25717,Laura Montgomery,F,9th,Wright High School,77,83,1,1,1
25718,Samuel Craig,M,9th,Wright High School,89,96,1,1,1
25719,Laurie Edwards,F,11th,Wright High School,76,90,1,1,1
25720,Michael Hill,M,9th,Wright High School,88,90,1,1,1
25721,Veronica Bowen,F,10th,Wright High School,98,90,1,1,1
25722,Jessica Montoya,F,9th,Wright High School,87,69,0,1,0
25723,Deborah Russell,F,10th,Wright High School,72,87,1,1,1
25724,Amanda Allen,F,9th,Wright High School,84,81,1,1,1
25725,Phillip Brown,M,11th,Wright High School,73,68,0,1,0
25726,Jessica Taylor,F,10th,Wright High School,96,99,1,1,1
25727,Jacob Torres,M,9th,Wright High School,99,98,1,1,1
25728,Brian Lee,M,10th,Wright High School,89,69,0,1,0
25729,Stacy Wang,F,12th,Wright High School,77,83,1,1,1
25730,Glen Carson,M,11th,Wright High School,80,94,1,1,1
25731,Charles Hendricks,M,11th,Wright High School,81,68,0,1,0
25732,Rebecca Guzman,F,10th,Wright High School,96,98,1,1,1
25733,Matthew Henderson,M,11th,Wright High School,71,97,1,1,1
25734,Jason Stein,M,9th,Wright High School,71,94,1,1,1
25735,Catherine Lowe,F,9th,Wright High School,78,76,1,1,1
25736,Emily Salazar,F,9th,Wright High School,84,88,1,1,1
25737,Dale Thomas,M,10th,Wright High School,71,88,1,1,1
25738,Jessica Hughes MD,F,10th,Wright High School,71,78,1,1,1
25739,Suzanne Rivera,F,10th,Wright High School,83,69,0,1,0
25740,Tabitha Navarro,F,11th,Wright High School,78,76,1,1,1
25741,Katelyn Davis,F,9th,Wright High School,80,83,1,1,1
25742,Lisa Martinez,F,10th,Wright High School,85,70,1,1,1
25743,Nathan Jordan,M,10th,Wright High School,89,97,1,1,1
25744,Richard Lowe,M,9th,Wright High School,75,69,0,1,0
25745,Leslie Martinez,F,11th,Wright High School,86,72,1,1,1
25746,Carl Young,M,11th,Wright High School,76,91,1,1,1
25747,Rachel Miller,F,11th,Wright High School,87,89,1,1,1
25748,William Brooks Jr.,M,10th,Wright High School,69,69,0,0,0
25749,Linda Miller,F,10th,Wright High School,78,79,1,1,1
25750,Victoria Estrada,F,9th,Wright High School,76,73,1,1,1
25751,Sean Hernandez,M,9th,Wright High School,72,68,0,1,0
25752,Christine Chang,F,9th,Wright High School,79,89,1,1,1
25753,Trevor Bishop,M,10th,Wright High School,89,72,1,1,1
25754,Kimberly West,F,9th,Wright High School,94,87,1,1,1
25755,David Mills,M,11th,Wright High School,93,91,1,1,1
25756,Kimberly Gray,F,11th,Wright High School,75,73,1,1,1
25757,Kim Rodriguez,F,9th,Wright High School,98,86,1,1,1
25758,Kathleen Taylor,F,11th,Wright High School,79,83,1,1,1
25759,Joy Green,F,9th,Wright High School,97,93,1,1,1
25760,David Daugherty,M,10th,Wright High School,84,94,1,1,1
25761,Deborah Guzman,F,11th,Wright High School,94,87,1,1,1
25762,George Ward,M,11th,Wright High School,74,96,1,1,1
25763,Anthony Collins,M,9th,Wright High School,87,91,1,1,1
25764,Jerry Cunningham,M,9th,Wright High School,77,85,1,1,1
25765,Stephanie Pugh,F,9th,Wright High School,91,68,0,1,0
25766,Kenneth Anderson,M,12th,Wright High School,99,90,1,1,1
25767,Tony Jones,M,11th,Wright High School,88,79,1,1,1
25768,Michelle Humphrey,F,12th,Wright High School,88,93,1,1,1
25769,Elijah Bates,M,10th,Wright High School,97,68,0,1,0
25770,Mr. Jacob Frost,M,9th,Wright High School,69,80,1,0,0
25771,Eric Park,M,12th,Wright High School,79,94,1,1,1
25772,Angela Archer,F,9th,Wright High School,93,96,1,1,1
25773,Jon Hays,M,9th,Wright High School,76,71,1,1,1
25774,Nicole Hayes,F,12th,Wright High School,87,76,1,1,1
25775,Jerry Schneider,M,9th,Wright High School,98,79,1,1,1
25776,Aaron Kidd,M,9th,Wright High School,85,88,1,1,1
25777,Julie Norton,F,11th,Wright High School,92,77,1,1,1
25778,Nancy Lester,F,10th,Wright High School,88,74,1,1,1
25779,Mrs. Melissa Ingram DDS,F,10th,Wright High School,80,95,1,1,1
25780,Kathryn Carr,F,11th,Wright High School,91,89,1,1,1
25781,Robert Chase,M,12th,Wright High School,79,96,1,1,1
25782,Jeffrey Morgan,M,12th,Wright High School,76,79,1,1,1
25783,Molly Hill,F,9th,Wright High School,84,70,1,1,1
25784,Holly Johnson,F,10th,Wright High School,84,79,1,1,1
25785,Amanda Anderson,F,9th,Wright High School,89,84,1,1,1
25786,Emily Ramirez,F,9th,Wright High School,81,82,1,1,1
25787,Cynthia Good,F,10th,Wright High School,94,77,1,1,1
25788,Brian Phillips,M,11th,Wright High School,69,80,1,0,0
25789,Ryan Hill,M,11th,Wright High School,80,89,1,1,1
25790,Kelsey Griffith,F,11th,Wright High School,88,81,1,1,1
25791,Jasmine Potts,F,9th,Wright High School,78,81,1,1,1
25792,Allison Baker,F,9th,Wright High School,88,91,1,1,1
25793,Jeremy Booker,M,11th,Wright High School,85,77,1,1,1
25794,Jordan Williams,M,10th,Wright High School,84,89,1,1,1
25795,Valerie Ford,F,9th,Wright High School,81,97,1,1,1
25796,Edwin Calderon,M,9th,Wright High School,86,97,1,1,1
